LonIdx,LatIdx,Longitude,Latitude,LandFrac,Region,UTMx,UTMy
196,136,-115.0,38.167538,1.0,2,-1437.6192089809285,4460.8474745723
197,136,-113.75,38.167538,1.0,2,-1326.5168723774605,4433.964099063994
198,136,-112.5,38.167538,1.0,2,-1215.573679050157,4408.831590906397
199,136,-111.25,38.167538,1.0,2,-1104.7857720320646,4385.416892973471
200,136,-110.0,38.167538,1.0,2,-994.1481047094813,4363.68922640329
201,136,-108.75,38.167538,1.0,2,-883.6545573928861,4343.620051839294
202,136,-107.5,38.167538,1.0,2,-773.2980453188201,4325.183031548121
203,136,-106.25,38.167538,1.0,2,-663.0706188560229,4308.353992858094
204,136,-105.0,38.167538,1.0,2,-552.9635566526365,4293.1108932945
205,136,-103.75,38.167538,1.0,2,-442.96745242602015,4279.433787729077
206,136,-102.5,38.167538,1.0,2,-333.07229606316355,4267.304797810287
207,136,-101.25,38.167538,1.0,2,-223.26754966817552,4256.708083897204
208,136,-100.0,38.167538,1.0,2,-113.54221916435066,4247.629819682067
209,136,-98.75,38.167538,1.0,2,-3.884922031881695,4240.058169654101
210,136,-97.5,38.167538,1.0,2,105.71604826125223,4233.983269529148
211,136,-96.25,38.167538,1.0,2,215.27266059830976,4229.3972097454325
212,136,-95.0,38.167538,1.0,2,324.7970868034003,4226.2940221046665
213,136,-93.75,38.167538,1.0,2,434.30164397686576,4224.66966961915
214,136,-92.5,38.167538,1.0,2,543.7987380829808,4224.522039608966
215,136,-91.25,38.167538,1.0,2,653.3008083047756,4225.850940078248
216,136,-90.0,38.167538,1.0,2,762.8202716858169,4228.658099385487
217,136,-88.75,38.167538,1.0,2,872.369467580723,4232.9471692092075
218,136,-87.5,38.167538,1.0,2,981.9606014349007,4238.723730796814
219,136,-86.25,38.167538,1.0,2,1091.605687409557,4245.9953044705
220,136,-85.0,38.167538,1.0,2,1201.3164893604423,4254.771362349245
221,136,-83.75,38.167538,1.0,2,1311.10445966803,4265.063344229685
222,136,-82.5,38.167538,1.0,2,1420.9806754029562,4276.884676550563
223,136,-81.25,38.167538,1.0,2,1530.955771293567,4290.250794344894
224,136,-80.0,38.167538,1.0,2,1641.0398689424267,4305.179166060392
225,136,-78.75,38.167538,1.0,2,1751.242501715614,4321.689321101564
226,136,-77.5,38.167538,1.0,2,1861.5725347028547,4339.802879915231
190,137,-122.5,39.109947,1.0,2,-2069.8371814718903,4767.904387500418
191,137,-121.25,39.109947,1.0,2,-1959.7239243205142,4729.572014283127
192,137,-120.0,39.109947,1.0,2,-1849.7143447064739,4693.230539542759
193,137,-118.75,39.109947,1.0,2,-1739.8170749637009,4658.834589901061
194,137,-117.5,39.109947,1.0,2,-1630.03861125443,4626.341101437784
195,137,-116.25,39.109947,1.0,2,-1520.3834950183634,4595.709303526262
196,137,-115.0,39.109947,1.0,2,-1410.854481648622,4566.900697928184
197,137,-113.75,39.109947,1.0,2,-1301.452697208063,4539.879034271121
198,137,-112.5,39.109947,1.0,2,-1192.177783994896,4514.610282889801
199,137,-111.25,39.109947,1.0,2,-1083.0280357539743,4491.062605884886
200,137,-110.0,39.109947,1.0,2,-974.0005233117438,4469.206327140061
201,137,-108.75,39.109947,1.0,2,-865.091211390235,4449.013901938202
202,137,-107.5,39.109947,1.0,2,-756.2950673302051,4430.4598867290615
203,137,-106.25,39.109947,1.0,2,-647.6061624266636,4413.520909523329
204,137,-105.0,39.109947,1.0,2,-539.0177665525456,4398.175641319669
205,137,-103.75,39.109947,1.0,2,-430.5224367189228,4384.404768911703
206,137,-102.5,39.109947,1.0,2,-322.1121001936007,4372.190969369682
207,137,-101.25,39.109947,1.0,2,-213.7781327745281,4361.5188864459915
208,137,-100.0,39.109947,1.0,2,-105.51143279078964,4352.375109113891
209,137,-98.75,39.109947,1.0,2,2.6975086179247008,4344.7481524140085
210,137,-97.5,39.109947,1.0,2,110.85854041211785,4338.628440752712
211,137,-96.25,39.109947,1.0,2,218.9817872396533,4334.008293769585
212,137,-95.0,39.109947,1.0,2,327.0775872002807,4330.881914867487
213,137,-93.75,39.109947,1.0,2,435.15643130086454,4329.245382477387
214,137,-92.5,39.109947,1.0,2,543.2289041243685,4329.096644110787
215,137,-91.25,39.109947,1.0,2,651.3056252427326,4330.435513234718
216,137,-90.0,39.109947,1.0,2,759.397190908095,4333.263668987312
217,137,-88.75,39.109947,1.0,2,867.5141155584859,4337.584658735617
218,137,-87.5,39.109947,1.0,2,975.6667726730037,4343.403903460897
219,137,-86.25,39.109947,1.0,2,1083.8653345076862,4350.728705939919
220,137,-85.0,39.109947,1.0,2,1192.1197102367594,4359.568261673068
221,137,-83.75,39.109947,1.0,2,1300.4394820147663,4369.93367249112
222,137,-82.5,39.109947,1.0,2,1408.8338384632384,4381.837962751626
223,137,-81.25,39.109947,1.0,2,1517.3115050711842,4395.2960980126645
224,137,-80.0,39.109947,1.0,2,1625.880670981826,4410.325006045481
225,137,-78.75,39.109947,1.0,2,1734.5489116187523,4426.943600017907
226,137,-77.5,39.109947,1.0,2,1843.3231065832967,4445.172803646494
227,137,-76.25,39.109947,1.0,2,1952.2093522315622,4465.035578076637
189,138,-123.75,40.052357,0.9530565,2,-2139.669235170196,4914.704859335514
190,138,-122.5,40.052357,1.0,2,-2031.4667713887766,4874.273041354967
191,138,-121.25,40.052357,1.0,2,-1923.3106256867065,4835.86686061435
192,138,-120.0,40.052357,1.0,2,-1815.2139262372827,4799.440994236042
193,138,-118.75,40.052357,1.0,2,-1707.187470108875,4764.95224569873
194,138,-117.5,40.052357,1.0,2,-1599.2399113982901,4732.359547630182
195,138,-116.25,40.052357,1.0,2,-1491.377937104552,4701.6239578779005
196,138,-115.0,40.052357,1.0,2,-1383.6064313938098,4672.708650120857
197,138,-113.75,40.052357,1.0,2,-1275.9286289271697,4645.578900138283
198,138,-112.5,40.052357,1.0,2,-1168.3462579330974,4620.2020687182585
199,138,-111.25,40.052357,1.0,2,-1060.8596737069056,4596.547582068821
200,138,-110.0,40.052357,1.0,2,-953.4679832138396,4574.586910486705
201,138,-108.75,40.052357,1.0,2,-846.1691614610835,4554.293545942612
202,138,-107.5,40.052357,1.0,2,-738.9601602890191,4535.642979156192
203,138,-106.25,40.052357,1.0,2,-631.8370102145444,4518.612676657796
204,138,-105.0,40.052357,1.0,2,-524.794915940168,4503.18205826655
205,138,-103.75,40.052357,1.0,2,-417.8283461226833,4489.3324753545785
206,138,-102.5,40.052357,1.0,2,-310.931117975308,4477.04719021444
207,138,-101.25,40.052357,1.0,2,-204.09647725760703,4466.311356800216
208,138,-100.0,40.052357,1.0,2,-97.3171741889317,4457.112003071517
209,138,-98.75,40.052357,1.0,2,9.414464196335407,4449.43801513321
210,138,-97.5,40.052357,1.0,2,116.10646474930341,4443.280123331262
211,138,-96.25,40.052357,1.0,2,222.7671414745985,4438.630890436322
212,138,-95.0,40.052357,1.0,2,329.40503088988805,4435.484702020555
213,138,-93.75,40.052357,1.0,2,436.02882901111764,4433.837759109803
214,138,-92.5,40.052357,1.0,2,542.6473295057676,4433.68807317139
215,138,-91.25,40.052357,1.0,2,649.26936256235,4435.035463477638
216,138,-90.0,40.052357,1.0,2,755.9037340279768,4437.881556865811
217,138,-88.75,40.052357,1.0,2,862.5591643672445,4442.229789896367
218,138,-87.5,40.052357,1.0,2,969.2442269947331,4448.085413392582
219,138,-86.25,40.052357,1.0,2,1075.967285530243,4455.455499325425
220,138,-85.0,40.052357,1.0,2,1182.7364295204325,4464.348949987494
221,138,-83.75,40.052357,1.0,2,1289.5594081628685,4474.776509378457
222,138,-82.5,40.052357,1.0,2,1396.4435615586895,4486.750776701308
223,138,-81.25,40.052357,1.0,2,1503.3957490082253,4500.286221843285
224,138,-80.0,40.052357,1.0,2,1610.4222738501378,4515.3992026870455
225,138,-78.75,40.052357,1.0,2,1717.5288043290666,4532.107984066114
226,138,-77.5,40.052357,1.0,2,1824.7202899596737,4550.432758142951
227,138,-76.25,40.052357,1.0,2,1932.000872836548,4570.395665947882
228,138,-75.0,40.052357,1.0,2,2039.373793320063,4592.020819771592
189,139,-123.75,40.994766,0.9086928,2,-2098.698720386893,5020.618882286045
190,139,-122.5,40.994766,1.0,2,-1992.5127271250017,4980.171335482948
191,139,-121.25,40.994766,1.0,2,-1886.3284572902564,4941.734238568694
192,139,-120.0,40.994766,1.0,2,-1780.1610393448905,4905.2646616201055
193,139,-118.75,40.994766,1.0,2,-1674.0232832272025,4870.721612988108
194,139,-117.5,40.994766,1.0,2,-1567.9258608926957,4838.066053826748
195,139,-116.25,40.994766,1.0,2,-1461.877475901924,4807.260905348518
196,139,-115.0,40.994766,1.0,2,-1355.8850225600106,4778.271050035151
197,139,-113.75,40.994766,1.0,2,-1249.9537351468196,4751.063327898613
198,139,-112.5,40.994766,1.0,2,-1144.0873277989213,4725.606528763876
199,139,-111.25,40.994766,1.0,2,-1038.2881256170572,4701.871381433418
200,139,-110.0,40.994766,1.0,2,-932.5571875777451,4679.830540491888
201,139,-108.75,40.994766,1.0,2,-826.8944218266004,4659.458571418121
202,139,-107.5,40.994766,1.0,2,-721.2986939252822,4640.731934589414
203,139,-106.25,40.994766,1.0,2,-615.7679286149814,4623.628968689304
204,139,-105.0,40.994766,1.0,2,-510.29920564793235,4608.129873964077
205,139,-103.75,40.994766,1.0,2,-404.8888502254966,4594.216695714371
206,139,-102.5,40.994766,1.0,2,-299.53251856762506,4581.873308355536
207,139,-101.25,40.994766,1.0,2,-194.22527912443118,4571.085400333597
208,139,-100.0,40.994766,1.0,2,-88.96168992685817,4561.840460141605
209,139,-98.75,40.994766,1.0,2,16.26412743980251,4554.127763643753
210,139,-97.5,40.994766,1.0,2,121.45841676803887,4547.938362880889
211,139,-96.25,40.994766,1.0,2,226.6277186054687,4543.265076500623
212,139,-95.0,40.994766,1.0,2,331.7788036267013,4540.102481927619
213,139,-93.75,40.994766,1.0,2,436.9186075571627,4538.446909364266
214,139,-92.5,40.994766,1.0,2,542.0541672128436,4538.296437688271
215,139,-91.25,40.994766,1.0,2,647.1925572247088,4539.650892291536
216,139,-90.0,40.994766,1.0,2,752.3408270194351,4542.511844883288
217,139,-88.75,40.994766,1.0,2,857.5059376292859,4546.8826152595
218,139,-87.5,40.994766,1.0,2,962.6946979031745,4552.768275019902
219,139,-86.25,40.994766,1.0,2,1067.9136996883788,4560.175653192527
220,139,-85.0,40.994766,1.0,2,1173.1692515479667,4569.1133437037715
221,139,-83.75,40.994766,1.0,2,1278.4673105728211,4579.591714608661
222,139,-82.5,40.994766,1.0,2,1383.8134118393148,4591.622918970946
223,139,-81.25,40.994766,1.0,2,1489.2125950542652,4605.220907255595
224,139,-80.0,40.994766,1.0,2,1594.6693279179974,4620.401441066338
225,139,-78.75,40.994766,1.0,2,1700.1874257242707,4637.182108027951
226,139,-77.5,40.994766,1.0,2,1805.7699667028076,4655.582337576314
227,139,-76.25,40.994766,1.0,2,1911.4192025964699,4675.623417378172
228,139,-75.0,40.994766,1.0,2,2017.1364639510837,4697.328510056742
229,139,-73.75,40.994766,0.9787261,2,2122.922059582073,4720.722669847831
189,140,-123.75,41.937172,0.81697303,2,-2057.1495038874646,5126.019601365592
190,140,-122.5,41.937172,1.0,2,-1952.991663176062,5085.60082378223
191,140,-121.25,41.937172,1.0,2,-1848.7928064449197,5047.175177360865
192,140,-120.0,41.937172,1.0,2,-1744.5699001003868,5010.7021369242275
193,140,-118.75,41.937172,1.0,2,-1640.3376161736433,4976.142933362018
194,140,-117.5,41.937172,1.0,2,-1536.1085047019435,4943.460578696563
195,140,-116.25,41.937172,1.0,2,-1431.8931564338973,4912.619883461074
196,140,-115.0,41.937172,1.0,2,-1327.7003562302982,4883.587467573421
197,140,-113.75,41.937172,1.0,2,-1223.5372275764219,4856.331765766873
198,140,-112.5,41.937172,1.0,2,-1119.4093686542478,4830.823028527216
199,140,-111.25,41.937172,1.0,2,-1015.3209804454743,4807.03331938258
200,140,-110.0,41.937172,1.0,2,-911.2749873506401,4784.936509298119
201,140,-108.75,41.937172,1.0,2,-807.273150817422,4764.5082688418415
202,140,-107.5,41.937172,1.0,2,-703.3161764738364,4745.726058709993
203,140,-106.25,41.937172,1.0,2,-599.4038152606562,4728.569119129864
204,140,-105.0,41.937172,1.0,2,-495.5349590529379,4713.018458594199
205,140,-103.75,41.937172,1.0,2,-391.70773125395095,4699.0568423239765
206,140,-102.5,41.937172,1.0,2,-287.9195728367532,4686.668780804495
207,140,-101.25,41.937172,1.0,2,-184.16732429970986,4675.840518693164
208,140,-100.0,41.937172,1.0,2,-80.44730399300379,4666.560024355255
209,140,-98.75,41.937172,1.0,2,23.244616736079855,4658.81698024589
210,140,-97.5,41.937172,1.0,2,126.91294114013576,4652.602774322028
211,140,-96.25,41.937172,1.0,2,230.56247698009398,4647.910492636784
212,140,-95.0,41.937172,1.0,2,334.19826832163704,4644.734913239485
213,140,-93.75,41.937172,1.0,2,437.82552880226143,4643.072501478177
214,140,-92.5,41.937172,1.0,2,541.44957595665,4642.921406776135
215,140,-91.25,41.937172,1.0,2,645.0757661917219,4644.281460930153
216,140,-90.0,41.937172,1.0,2,748.7094300049774,4647.154177955391
217,140,-88.75,41.937172,1.0,2,852.3558070406643,4651.542755479036
218,140,-87.5,41.937172,1.0,2,956.0199805776871,4657.452077662505
219,140,-86.25,41.937172,1.0,2,1059.706811041178,4664.888719609099
220,140,-85.0,41.937172,1.0,2,1163.4208681262512,4673.860953190354
221,140,-83.75,41.937172,1.0,2,1267.1663611177185,4684.37875419957
222,140,-82.5,41.937172,1.0,2,1370.94706698358,4696.453810714585
223,140,-81.25,41.937172,1.0,2,1474.7662558130357,4710.0995325234435
224,140,-80.0,41.937172,1.0,2,1578.626613161759,4725.331061435703
225,140,-78.75,41.937172,1.0,2,1682.5301588584387,4742.165282268288
226,140,-77.5,41.937172,1.0,2,1786.4781618174256,4760.620834257517
227,140,-76.25,41.937172,1.0,2,1890.4710503930185,4780.718122607697
228,140,-75.0,41.937172,1.0,2,1994.508317801874,4802.479329841054
229,140,-73.75,41.937172,1.0,2,2098.5884221317824,4825.928426563005
230,140,-72.5,41.937172,1.0,2,2202.708680448059,4851.091181200592
190,141,-122.5,42.87958,1.0,2,-1912.9195335815755,5190.56484205977
191,141,-121.25,42.87958,1.0,2,-1810.7184709872208,5152.192447669656
192,141,-120.0,42.87958,1.0,2,-1708.454198967265,5115.755716659485
193,141,-118.75,42.87958,1.0,2,-1606.1431025757622,5081.218110229008
194,141,-117.5,42.87958,1.0,2,-1503.7994710464982,5048.54470434159
195,141,-116.25,42.87958,1.0,2,-1401.4356531289714,5017.702216163895
196,141,-115.0,42.87958,1.0,2,-1299.0622042355742,4988.659023658798
197,141,-113.75,42.87958,1.0,2,-1196.6880257033804,4961.385179349795
198,141,-112.5,42.87958,1.0,2,-1094.320496514731,4935.852419174359
199,141,-111.25,42.87958,1.0,2,-991.9655978514822,4912.034167249787
200,141,-110.0,42.87958,1.0,2,-889.6280308801573,4889.905537288598
201,141,-108.75,42.87958,1.0,2,-787.3113281806304,4869.443331320767
202,141,-107.5,42.87958,1.0,2,-685.0179592408266,4850.626036307146
203,141,-106.25,42.87958,1.0,2,-582.7494304452126,4833.433819161682
204,141,-105.0,42.87958,1.0,2,-480.5063799866815,4817.848520639245
205,141,-103.75,42.87958,1.0,2,-378.2886681304988,4803.853648490566
206,141,-102.5,42.87958,1.0,2,-276.0954632561548,4791.4343702354145
207,141,-101.25,42.87958,1.0,2,-173.92532409864396,4780.577505859467
208,141,-100.0,42.87958,1.0,2,-71.77627860564692,4771.271520698569
209,141,-98.75,42.87958,1.0,2,30.354100178542023,4763.506518736148
210,141,-97.5,42.87958,1.0,2,132.4686207971063,4757.274236504708
211,141,-96.25,42.87958,1.0,2,234.57040223302448,4752.568037750318
212,141,-95.0,42.87958,1.0,2,336.66280453481926,4749.382908989353
213,141,-93.75,42.87958,1.0,2,438.7493608252726,4747.715456059004
214,141,-92.5,42.87958,1.0,2,540.8337103061947,4747.563901736946
215,141,-91.25,42.87958,1.0,2,642.9195318749975,4748.928084480542
216,141,-90.0,42.87958,1.0,2,745.0104779704507,4751.809458311754
217,141,-88.75,42.87958,1.0,2,847.1101082656623,4756.21109385012
218,141,-87.5,42.87958,1.0,2,949.221822825884,4762.137680472436
219,141,-86.25,42.87958,1.0,2,1051.3487943472908,4769.59552955362
220,141,-85.0,42.87958,1.0,2,1153.4938990904345,4778.592578718478
221,141,-83.75,42.87958,1.0,2,1255.6596461186814,4789.138397008216
222,141,-82.5,42.87958,1.0,2,1357.8481044477676,4801.2441908380515
223,141,-81.25,42.87958,1.0,2,1460.0608277077083,4814.9228105932225
224,141,-80.0,42.87958,1.0,2,1562.2987759129637,4830.188757678968
225,141,-78.75,42.87958,1.0,2,1664.5622339311126,4847.058191806045
226,141,-77.5,42.87958,1.0,2,1766.8507262346884,4865.548938255834
227,141,-76.25,42.87958,1.0,2,1869.1629275155958,4885.680494828331
228,141,-75.0,42.87958,1.0,2,1971.4965687370416,4907.474038131328
229,141,-73.75,42.87958,1.0,2,2073.848338194738,4930.952428819776
230,141,-72.5,42.87958,1.0,2,2176.21377715777,4956.140215339995
231,141,-71.25,42.87958,0.9996605,2,2278.5871696607355,4983.063635673703
190,142,-122.5,43.82199,1.0,2,-1872.3125798133663,5295.065930531072
191,142,-121.25,43.82199,1.0,2,-1772.1205594685007,5256.787986798686
192,142,-120.0,43.82199,1.0,2,-1671.82795445003,5220.426826417659
193,142,-118.75,43.82199,1.0,2,-1571.452715995085,5185.948139202703
194,142,-117.5,43.82199,1.0,2,-1471.0107350450842,5153.319069209749
195,142,-116.25,43.82199,1.0,2,-1370.5159898306667,5122.508249185982
196,142,-115.0,43.82199,1.0,2,-1269.98068634531,5093.485827939934
197,142,-113.75,43.82199,1.0,2,-1169.4153919093537,5066.223491598566
198,142,-112.5,43.82199,1.0,2,-1068.829162073368,5040.694479628592
199,142,-111.25,43.82199,1.0,2,-968.2296611470744,5016.873596414965
200,142,-110.0,43.82199,1.0,2,-867.6232766688871,4994.737219110823
201,142,-108.75,43.82199,1.0,2,-767.0152281529669,4974.26330240003
202,142,-107.5,43.82199,1.0,2,-666.4096704665858,4955.431380745805
203,142,-106.25,43.82199,1.0,2,-565.8097922017605,4938.222568636594
204,142,-105.0,43.82199,1.0,2,-465.2179094123192,4922.6195592828235
205,142,-103.75,43.82199,1.0,2,-364.63555509173335,4908.606622165588
206,142,-102.5,43.82199,1.0,2,-264.0635647687864,4896.16959978984
207,142,-101.25,43.82199,1.0,2,-163.50215859808296,4885.2959039503085
208,142,-100.0,43.82199,1.0,2,-62.95102032109117,4875.974511777649
209,142,-98.75,43.82199,1.0,2,37.590626528845924,4868.195961794696
210,142,-97.5,43.82199,1.0,2,138.12394480678347,4861.952350178124
211,142,-96.25,43.82199,1.0,2,238.65041195390532,4857.237327388646
212,142,-95.0,43.82199,1.0,2,339.1717498477568,4854.046095302795
213,142,-93.75,43.82199,1.0,2,439.68985594263535,4852.3754049511645
214,142,-92.5,43.82199,1.0,2,540.2067353399998,4852.22355494107
215,142,-91.25,43.82199,1.0,2,640.7244334304622,4853.590390615844
216,142,-90.0,43.82199,1.0,2,741.2449687499595,4856.477303977921
217,142,-88.75,43.82199,1.0,2,841.770265693144,4860.887234378154
218,142,-87.5,43.82199,1.0,2,942.3020867267459,4866.824669949203
219,142,-86.25,43.82199,1.0,2,1042.8419637447157,4874.295649735805
220,142,-85.0,43.82199,1.0,2,1143.3911282053973,4883.30776644921
221,142,-83.75,43.82199,1.0,2,1243.9504396888692,4893.870169746389
222,142,-82.5,43.82199,1.0,2,1344.5203125100406,4905.9935699067255
223,142,-81.25,43.82199,1.0,2,1445.1006400202598,4919.690241749233
224,142,-80.0,43.82199,1.0,2,1545.6907162272819,4934.974028601642
225,142,-78.75,43.82199,1.0,2,1646.2891543606381,4951.860346098582
226,142,-77.5,43.82199,1.0,2,1746.8938020071337,4970.366185549141
227,142,-76.25,43.82199,1.0,2,1847.5016524396378,4990.510116574029
228,142,-75.0,43.82199,1.0,2,1948.108751761974,5012.312288668887
229,142,-73.75,43.82199,1.0,2,2048.710101494069,5035.7944313028065
230,142,-72.5,43.82199,1.0,2,2149.2995562251294,5060.979852109214
231,142,-71.25,43.82199,1.0,2,2249.8697159691724,5087.893432669926
190,143,-122.5,44.764397,1.0,2,-1831.1868497386556,5399.107105483613
191,143,-121.25,44.764397,1.0,2,-1733.0140343709686,5360.964172598785
192,143,-120.0,44.764397,1.0,2,-1634.7050802114288,5324.717296546215
193,143,-118.75,44.764397,1.0,2,-1536.279360567911,5290.334385074433
194,143,-117.5,44.764397,1.0,2,-1437.7542324835254,5257.784645961438
195,143,-116.25,44.764397,1.0,2,-1339.1451762881477,5227.038628443916
196,143,-115.0,44.764397,1.0,2,-1240.465929069386,5198.068257433347
197,143,-113.75,44.764397,1.0,2,-1141.7286121740665,5170.846861428099
198,143,-112.5,44.764397,1.0,2,-1042.9438529032348,5145.349194951969
199,143,-111.25,44.764397,1.0,2,-944.1209006059288,5121.551456274828
200,143,-110.0,44.764397,1.0,2,-845.2677374110488,5099.43130110044
201,143,-108.75,44.764397,1.0,2,-746.3911838635902,5078.9678528401955
202,143,-107.5,44.764397,1.0,2,-647.4969997525278,5060.141710029521
203,143,-106.25,44.764397,1.0,2,-548.5899804336566,5042.934951385983
204,143,-105.0,44.764397,1.0,2,-449.67404896257955,5027.331138954533
205,143,-103.75,44.764397,1.0,2,-350.7523443615454,5013.315319735594
206,143,-102.5,44.764397,1.0,2,-251.82730634964955,5000.874026145748
207,143,-101.25,44.764397,1.0,2,-152.90075686954708,4989.995275618147
208,143,-100.0,44.764397,1.0,2,-53.97397874588612,4980.668569610331
209,143,-98.75,44.764397,1.0,2,44.95220818858338,4972.884892250522
210,143,-97.5,44.764397,1.0,2,143.87737316330137,4966.636708819335
211,143,-96.25,44.764397,1.0,2,242.8014024013016,4961.917964231984
212,143,-95.0,44.764397,1.0,2,341.72442857737366,4958.72408165602
213,143,-93.75,44.764397,1.0,2,440.6467614696553,4957.0519613712395
214,143,-92.5,44.764397,1.0,2,539.5688194723041,4956.899979951271
215,143,-91.25,44.764397,1.0,2,638.4910616377061,4958.267989820072
216,143,-90.0,44.764397,1.0,2,737.4139199171732,4961.157319211118
217,143,-88.75,44.764397,1.0,2,836.3377312693177,4965.570772531764
218,143,-87.5,44.764397,1.0,2,935.2626693051366,4971.512631110123
219,143,-86.25,44.764397,1.0,2,1034.1886751383786,4978.988654276323
220,143,-85.0,44.764397,1.0,2,1133.115387109026,4988.006080703979
221,143,-83.75,44.764397,1.0,2,1232.042069046764,4998.573629910762
222,143,-82.5,44.764397,1.0,2,1330.9675367402958,5010.701503788806
223,143,-81.25,44.764397,1.0,2,1429.8900822773644,5024.401388006032
224,143,-80.0,44.764397,1.0,2,1528.8073959196827,5039.686453088001
225,143,-78.75,44.764397,1.0,2,1627.716485176722,5056.571354956219
226,143,-77.5,44.764397,1.0,2,1726.6135907429511,5075.0722346627745
227,143,-76.25,44.764397,1.0,2,1825.49409896483,5095.206717022297
228,143,-75.0,44.764397,1.0,2,1924.3524505071705,5116.9939078002835
229,143,-73.75,44.764397,1.0,2,2023.1820448937963,5140.454389071548
230,143,-72.5,44.764397,1.0,2,2121.9751406053683,5165.610212313624
231,143,-71.25,44.764397,1.0,2,2220.722750428381,5192.4848887471335
232,143,-70.0,44.764397,1.0,2,2319.4145317644748,5221.103376378236
233,143,-68.75,44.764397,0.9625655,2,2418.038671629147,5251.492063137164
236,143,-65.0,44.764397,1.0,2,2713.3624845057084,5353.564158139847
190,144,-122.5,45.706806,1.0,2,-1789.5576787792445,5502.693097191667
191,144,-121.25,45.706806,1.0,2,-1693.413218169031,5464.7250665614565
192,144,-120.0,45.706806,1.0,2,-1597.0989158300501,5428.630609798613
193,144,-118.75,45.706806,1.0,2,-1500.63542621703,5394.379833444901
194,144,-117.5,45.706806,1.0,2,-1404.0414392103603,5361.943996554351
195,144,-116.25,45.706806,1.0,2,-1307.3338114448443,5331.295558098847
196,144,-115.0,45.706806,1.0,2,-1210.527692534896,5302.408217117964
197,144,-113.75,45.706806,1.0,2,-1113.6366462275719,5275.256946459477
198,144,-112.5,45.706806,1.0,2,-1016.672766569895,5249.818020889034
199,144,-111.25,45.706806,1.0,2,-919.64678922279,5226.069040282061
200,144,-110.0,45.706806,1.0,2,-822.5681980918528,5203.988948548362
201,144,-108.75,45.706806,1.0,2,-725.4453274761655,5183.55804888051
202,144,-107.5,45.706806,1.0,2,-628.2854599614534,5164.758015860916
203,144,-106.25,45.706806,1.0,2,-531.0949203038781,5147.571904909703
204,144,-105.0,45.706806,1.0,2,-433.87916556654847,5131.98415950593
205,144,-103.75,45.706806,1.0,2,-336.6428717830171,5117.980616568417
206,144,-102.5,45.706806,1.0,2,-239.39001743134088,5105.548510339086
207,144,-101.25,45.706806,1.0,2,-142.12396400909824,5094.676475071334
208,144,-100.0,45.706806,1.0,2,-44.84753400480293,5085.3545467881495
209,144,-98.75,45.706806,1.0,2,52.43691343547561,5077.574164339333
210,144,-97.5,45.706806,1.0,2,149.72740884513948,5071.328169953992
211,144,-96.25,45.706806,1.0,2,247.02230047518785,5066.610809453211
212,144,-95.0,45.706806,1.0,2,344.3201837300796,5063.417732258157
213,144,-93.75,45.706806,1.0,2,441.61983169757946,5061.745991300679
214,144,-92.5,45.706806,1.0,2,538.920126468693,5061.594042916311
215,144,-91.25,45.706806,1.0,2,636.2199909437962,5062.9617467733215
216,144,-90.0,45.706806,1.0,2,733.5183208210705,5065.85036586576
217,144,-88.75,45.706806,1.0,2,830.8139164633996,5070.262566573031
218,144,-87.5,45.706806,1.0,2,928.105414339856,5076.20241876313
219,144,-86.25,45.706806,1.0,2,1025.391217737879,5083.675395891117
220,144,-85.0,45.706806,1.0,2,1122.6694264422408,5092.688375018194
221,144,-83.75,45.706806,1.0,2,1219.9377650770057,5103.249636649841
222,144,-82.5,45.706806,1.0,2,1317.1935098070148,5115.36886426351
223,144,-81.25,45.706806,1.0,2,1414.433413096138,5129.057143367022
224,144,-80.0,45.706806,1.0,2,1511.6536262208247,5144.326959897881
225,144,-78.75,45.706806,1.0,2,1608.8496192395571,5161.1921977409675
226,144,-77.5,45.706806,1.0,2,1706.0160981220217,5179.668135107136
227,144,-76.25,45.706806,1.0,2,1803.1469187464352,5199.771439478009
228,144,-75.0,45.706806,1.0,2,1900.2349974799156,5221.520160782283
229,144,-73.75,45.706806,1.0,2,1997.2722180655462,5244.933722426269
230,144,-72.5,45.706806,1.0,2,2094.2493345513594,5270.0329097556
231,144,-71.25,45.706806,1.0,2,2191.1558700114633,5296.839855476159
232,144,-70.0,45.706806,1.0,2,2287.9800108286386,5325.378021510157
233,144,-68.75,45.706806,1.0,2,2384.7084963317475,5355.672176707791
234,144,-67.5,45.706806,1.0,2,2481.3265036109874,5387.748369776108
235,144,-66.25,45.706806,1.0,2,2577.817527370506,5421.633896724828
236,144,-65.0,45.706806,1.0,2,2674.1632547220624,5457.357262063862
237,144,-63.75,45.706806,1.0,2,2770.343434876509,5494.948132919932
238,144,-62.5,45.706806,1.0,2,2866.3357437531567,5534.437285170105
190,145,-122.5,46.649216,1.0,2,-1747.4406802699446,5605.827806048188
191,145,-121.25,46.649216,1.0,2,-1653.3327346579078,5568.073869367903
192,145,-120.0,46.649216,1.0,2,-1559.0231201696024,5532.169356495272
193,145,-118.75,46.649216,1.0,2,-1464.5336350475604,5498.086545652844
194,145,-117.5,46.649216,1.0,2,-1369.8841714662753,5465.7987270634585
195,145,-116.25,46.649216,1.0,2,-1275.0928385352447,5435.280255365009
196,145,-115.0,46.649216,1.0,2,-1180.1760811159675,5406.506594807713
